time,acc,atrunc
27.626,-0.012806863,-0.012806863
27.63,-0.033706863,-0.02
27.634,-0.005606863,-0.005606863
27.639,-0.008006863,-0.008006863
27.643,0.006393137,0.006393137
27.647,0.025593137,0.02
27.651,0.012993137,0.012993137
27.655,-0.003806863,-0.003806863
27.66,-0.011006863,-0.011006863
27.664,-0.009806863,-0.009806863
27.668,0.023793137,0.02
27.672,-0.002006863,-0.002006863
27.676,0.001593137,0.001593137
27.681,0.007593137,0.007593137
27.685,0.023193137,0.02
27.689,-0.014506863,-0.014506863
27.693,-0.001406863,-0.001406863
27.697,0.008793137,0.008793137
27.702,0.017793137,0.017793137
27.706,0.004593137,0.004593137
27.71,0.003993137,0.003993137
27.714,-0.018706863,-0.018706863
27.718,-0.021106863,-0.02
27.723,0.020193137,0.02
27.727,0.024993137,0.02
27.731,0.004593137,0.004593137
27.735,-0.002606863,-0.002606863
27.739,-0.000206863,-0.000206863
27.744,-0.024106863,-0.02
27.748,-0.005606863,-0.005606863
27.752,0.003993137,0.003993137
27.756,0.024393137,0.02
27.761,-0.030706863,-0.02
27.765,-0.003206863,-0.003206863
27.769,0.008193137,0.008193137
27.773,-0.022306863,-0.02
27.777,-0.027706863,-0.02
27.782,0.003393137,0.003393137
27.786,0.023193137,0.02
27.79,0.006393137,0.006393137
27.794,0.017793137,0.017793137
27.798,0.014793137,0.014793137
27.803,-0.015706863,-0.015706863
27.807,-0.017506863,-0.017506863
27.811,-0.008006863,-0.008006863
27.815,0.013593137,0.013593137
27.819,0.017193137,0.017193137
27.824,0.032093137,0.02
27.828,0.005793137,0.005793137
27.832,0.006993137,0.006993137
27.836,-0.015706863,-0.015706863
27.84,0.002793137,0.002793137
27.845,0.005793137,0.005793137
27.849,0.009393137,0.009393137
27.853,-0.012806863,-0.012806863
27.857,0.012993137,0.012993137
27.861,0.015993137,0.015993137
27.866,0.005193137,0.005193137
27.87,-0.008606863,-0.008606863
27.874,-0.008606863,-0.008606863
27.878,-0.014506863,-0.014506863
27.882,0.005793137,0.005793137
27.887,0.012993137,0.012993137
27.891,-0.002606863,-0.002606863
27.895,-0.005006863,-0.005006863
27.899,-0.005606863,-0.005606863
27.903,0.019593137,0.019593137
27.908,-0.000806863,-0.000806863
27.912,-0.005606863,-0.005606863
27.916,-0.008606863,-0.008606863
27.92,-0.021706863,-0.02
27.924,-0.009206863,-0.009206863
27.929,0.017793137,0.017793137
27.933,0.026793137,0.02
27.937,0.001593137,0.001593137
27.941,-0.020506863,-0.02
27.945,0.007593137,0.007593137
27.95,-0.020506863,-0.02
27.954,-0.033106863,-0.02
27.958,0.000993137,0.000993137
27.962,0.027993137,0.02
27.966,0.025593137,0.02
27.971,0.007593137,0.007593137
27.975,0.015993137,0.015993137
27.979,-0.013306863,-0.013306863
27.983,-0.000806863,-0.000806863
27.987,-0.022306863,-0.02
27.992,0.009993137,0.009993137
27.996,0.011193137,0.011193137
28,0.044393137,0.02
28.004,0.020193137,0.02
28.008,0.023793137,0.02
28.013,0.002193137,0.002193137
28.017,0.016593137,0.016593137
28.021,0.008793137,0.008793137
28.025,0.015993137,0.015993137
28.029,-0.019306863,-0.019306863
28.034,-0.011606863,-0.011606863
28.038,0.011793137,0.011793137
28.042,0.002793137,0.002793137
28.046,-0.021706863,-0.02
28.05,-0.027706863,-0.02
28.055,0.002193137,0.002193137
28.059,0.002793137,0.002793137
28.063,0.005793137,0.005793137
28.067,0.005193137,0.005193137
28.071,-0.014506863,-0.014506863
28.076,0.009993137,0.009993137
28.08,0.021393137,0.02
28.084,0.021993137,0.02
28.088,-0.006806863,-0.006806863
28.092,-0.008606863,-0.008606863
28.097,-0.008006863,-0.008006863
28.101,-0.006206863,-0.006206863
28.105,0.000993137,0.000993137
28.109,0.021993137,0.02
28.113,0.000993137,0.000993137
28.118,-0.022906863,-0.02
28.122,0.008793137,0.008793137
28.126,0.003993137,0.003993137
28.13,-0.031306863,-0.02
28.134,-0.007406863,-0.007406863
28.139,0.053393137,0.02
28.143,0.064393137,0.02
28.147,0.019593137,0.019593137
28.151,-0.005606863,-0.005606863
28.155,-0.023506863,-0.02
28.16,-0.027106863,-0.02
28.164,-0.028306863,-0.02
28.168,0.005193137,0.005193137
28.172,-0.006806863,-0.006806863
28.176,0.012393137,0.012393137
28.181,-0.000206863,-0.000206863
28.185,0.003393137,0.003393137
28.189,0.005193137,0.005193137
28.193,-0.016306863,-0.016306863
28.197,-0.003206863,-0.003206863
28.202,0.002793137,0.002793137
28.206,-0.003806863,-0.003806863
28.21,-0.009206863,-0.009206863
28.214,-0.003806863,-0.003806863
28.218,0.006393137,0.006393137
28.223,-0.013906863,-0.013906863
28.227,0.002793137,0.002793137
28.231,0.010593137,0.010593137
28.235,0.017193137,0.017193137
28.239,0.014793137,0.014793137
28.244,0.017193137,0.017193137
28.248,-0.000206863,-0.000206863
28.252,-0.018106863,-0.018106863
28.256,0.011793137,0.011793137
28.261,0.016593137,0.016593137
28.265,0.000393137,0.000393137
28.269,-0.004406863,-0.004406863
28.273,-0.005006863,-0.005006863
28.277,-0.009806863,-0.009806863
28.282,-0.018106863,-0.018106863
28.286,0.016593137,0.016593137
28.29,0.002793137,0.002793137
28.294,-0.022306863,-0.02
28.298,0.001593137,0.001593137
28.303,0.002793137,0.002793137
28.307,-0.007406863,-0.007406863
28.311,-0.016906863,-0.016906863
28.315,0.019593137,0.019593137
28.319,0.031493137,0.02
28.324,0.024393137,0.02
28.328,0.000993137,0.000993137
28.332,-0.003206863,-0.003206863
28.336,-0.019306863,-0.019306863
28.34,-0.026506863,-0.02
28.345,-0.012806863,-0.012806863
28.349,0.000393137,0.000393137
28.353,0.012993137,0.012993137
28.357,0.029693137,0.02
28.361,0.006393137,0.006393137
28.366,0.017793137,0.017793137
28.37,-0.023506863,-0.02
28.374,-0.008606863,-0.008606863
28.378,0.006393137,0.006393137
28.382,-0.000806863,-0.000806863
28.387,-0.003806863,-0.003806863
28.391,-0.006806863,-0.006806863
28.395,0.023193137,0.02
28.399,-0.010406863,-0.010406863
28.403,-0.009806863,-0.009806863
28.408,0.000393137,0.000393137
28.412,0.007593137,0.007593137
28.416,0.003393137,0.003393137
28.42,0.019593137,0.019593137
28.424,0.005793137,0.005793137
28.429,-0.008006863,-0.008006863
28.433,0.012393137,0.012393137
28.437,0.012393137,0.012393137
28.441,0.012393137,0.012393137
28.445,-0.002006863,-0.002006863
28.45,-0.004406863,-0.004406863
28.454,-0.002006863,-0.002006863
28.458,-0.003806863,-0.003806863
28.462,0.012993137,0.012993137
28.466,0.022593137,0.02
28.471,-0.002006863,-0.002006863
28.475,-0.022306863,-0.02
28.479,0.028493137,0.02
28.483,-0.018106863,-0.018106863
28.487,-0.019306863,-0.019306863
28.492,0.017193137,0.017193137
28.496,0.033893137,0.02
28.5,0.039393137,0.02
28.504,-0.011606863,-0.011606863
28.508,0.006393137,0.006393137
28.513,-0.027706863,-0.02
28.517,-0.019906863,-0.019906863
28.521,-0.016906863,-0.016906863
28.525,-0.000206863,-0.000206863
28.529,0.003393137,0.003393137
28.534,0.046393137,0.02
28.538,0.003393137,0.003393137
28.542,0.017793137,0.017793137
28.546,-0.001406863,-0.001406863
28.55,0.005793137,0.005793137
28.555,-0.000806863,-0.000806863
28.559,0.018393137,0.018393137
28.563,-0.000806863,-0.000806863
28.567,-0.010406863,-0.010406863
28.571,0.027993137,0.02
28.576,0.016593137,0.016593137
28.58,-0.011606863,-0.011606863
28.584,-0.002606863,-0.002606863
28.588,0.021393137,0.02
28.592,-0.003206863,-0.003206863
28.597,0.000993137,0.000993137
28.601,0.000393137,0.000393137
28.605,-0.019306863,-0.019306863
28.609,-0.008606863,-0.008606863
28.613,0.024393137,0.02
28.618,0.028493137,0.02
28.622,0.003393137,0.003393137
28.626,0.007593137,0.007593137
28.63,-0.020506863,-0.02
28.634,-0.005606863,-0.005606863
28.639,-0.000806863,-0.000806863
28.643,0.015393137,0.015393137
28.647,0.003993137,0.003993137
28.651,-0.009206863,-0.009206863
28.655,0.015993137,0.015993137
28.66,-0.020506863,-0.02
28.664,-0.018706863,-0.018706863
28.668,0.010593137,0.010593137
28.672,0.021993137,0.02
28.676,0.049393137,0.02
28.681,-0.002006863,-0.002006863
28.685,0.011793137,0.011793137
28.689,-0.027106863,-0.02
28.693,-0.008606863,-0.008606863
28.697,-0.015706863,-0.015706863
28.702,0.020793137,0.02
28.706,0.027393137,0.02
28.71,0.038393137,0.02
28.714,0.003393137,0.003393137
28.718,0.023193137,0.02
28.723,-0.002006863,-0.002006863
28.727,-0.000206863,-0.000206863
28.731,0.013593137,0.013593137
28.735,0.015993137,0.015993137
28.739,0.005193137,0.005193137
28.744,-0.013306863,-0.013306863
28.748,0.014193137,0.014193137
28.752,0.006993137,0.006993137
28.756,0.003993137,0.003993137
28.761,0.003393137,0.003393137
28.765,0.018393137,0.018393137
28.769,0.031493137,0.02
28.773,0.018993137,0.018993137
28.777,0.021393137,0.02
28.782,-0.002606863,-0.002606863
28.786,-0.001406863,-0.001406863
28.79,0.005193137,0.005193137
28.794,0.016593137,0.016593137
28.798,-0.006806863,-0.006806863
28.803,-0.002006863,-0.002006863
28.807,-0.005606863,-0.005606863
28.811,0.002193137,0.002193137
28.815,0.030893137,0.02
28.819,0.019593137,0.019593137
28.824,0.009393137,0.009393137
28.828,0.000993137,0.000993137
28.832,-0.018106863,-0.018106863
28.836,-0.024706863,-0.02
28.84,-0.018706863,-0.018706863
28.845,0.008793137,0.008793137
28.849,0.038393137,0.02
28.853,0.018393137,0.018393137
28.857,0.037393137,0.02
28.861,-0.005006863,-0.005006863
28.866,-0.011606863,-0.011606863
28.87,-0.030106863,-0.02
28.874,0.004593137,0.004593137
28.878,-0.014506863,-0.014506863
28.882,0.023193137,0.02
28.887,-0.012206863,-0.012206863
28.891,-0.016306863,-0.016306863
28.895,0.004593137,0.004593137
28.899,-0.015706863,-0.015706863
28.903,-0.032506863,-0.02
28.908,-0.007406863,-0.007406863
28.912,-0.003206863,-0.003206863
28.916,-0.013906863,-0.013906863
28.92,-0.002006863,-0.002006863
28.924,0.012993137,0.012993137
28.929,0.009993137,0.009993137
28.933,-0.000206863,-0.000206863
28.937,0.000393137,0.000393137
28.941,0.007593137,0.007593137
28.945,0.024393137,0.02
28.95,0.001593137,0.001593137
28.954,-0.024706863,-0.02
28.958,-0.021706863,-0.02
28.962,0.011193137,0.011193137
28.966,0.023793137,0.02
28.971,0.006993137,0.006993137
28.975,0.023793137,0.02
28.979,0.014193137,0.014193137
28.983,0.018393137,0.018393137
28.987,0.023193137,0.02
28.992,0.028493137,0.02
28.996,0.020793137,0.02
29,-0.010406863,-0.010406863
29.004,0.008793137,0.008793137
29.008,-0.021706863,-0.02
29.013,-0.034906863,-0.02
29.017,-0.010406863,-0.010406863
29.021,0.034493137,0.02
29.025,0.033893137,0.02
29.029,0.000993137,0.000993137
29.034,0.009993137,0.009993137
29.038,-0.009206863,-0.009206863
29.042,0.006393137,0.006393137
29.046,-0.007406863,-0.007406863
29.05,0.003993137,0.003993137
29.055,-0.009806863,-0.009806863
29.059,0.029093137,0.02
29.063,0.000393137,0.000393137
29.067,0.008793137,0.008793137
29.071,0.011193137,0.011193137
29.076,-0.003206863,-0.003206863
29.08,-0.008006863,-0.008006863
29.084,0.008193137,0.008193137
29.088,-0.001406863,-0.001406863
29.092,0.005193137,0.005193137
29.097,0.025593137,0.02
29.101,0.015393137,0.015393137
29.105,0.005193137,0.005193137
29.109,0.003993137,0.003993137
29.113,0.009393137,0.009393137
29.118,-0.002606863,-0.002606863
29.122,-0.020506863,-0.02
29.126,-0.015106863,-0.015106863
29.13,-0.044506863,-0.02
29.134,-0.028906863,-0.02
29.139,-0.001406863,-0.001406863
29.143,0.014793137,0.014793137
29.147,0.004593137,0.004593137
29.151,0.003993137,0.003993137
29.155,-0.000206863,-0.000206863
29.16,-0.004406863,-0.004406863
29.164,0.006393137,0.006393137
29.168,0.032093137,0.02
29.172,-0.015706863,-0.015706863
29.176,-0.021106863,-0.02
29.181,-0.012206863,-0.012206863
29.185,-0.037306863,-0.02
29.189,-0.047506863,-0.02
29.193,-0.006806863,-0.006806863
29.197,0.042393137,0.02
29.202,0.042393137,0.02
29.206,0.037393137,0.02
29.21,-0.016906863,-0.016906863
29.214,-0.019906863,-0.019906863
29.218,-0.012806863,-0.012806863
29.223,0.016593137,0.016593137
29.227,0.017193137,0.017193137
29.231,0.017193137,0.017193137
29.235,0.026193137,0.02
29.239,0.008193137,0.008193137
29.244,0.020193137,0.02
29.248,-0.014506863,-0.014506863
29.252,-0.003206863,-0.003206863
29.256,0.002793137,0.002793137
29.261,0.017193137,0.017193137
29.265,-0.005606863,-0.005606863
29.269,-0.015106863,-0.015106863
29.273,0.011793137,0.011793137
29.277,-0.005006863,-0.005006863
29.282,-0.023506863,-0.02
29.286,0.006393137,0.006393137
29.29,-0.014506863,-0.014506863
29.294,-0.007406863,-0.007406863
29.298,0.006993137,0.006993137
29.303,-0.016306863,-0.016306863
29.307,-0.018106863,-0.018106863
29.311,-0.005606863,-0.005606863
29.315,0.002793137,0.002793137
29.319,0.009393137,0.009393137
29.324,0.015993137,0.015993137
29.328,0.003393137,0.003393137
29.332,-0.005606863,-0.005606863
29.336,-0.007406863,-0.007406863
29.34,0.021393137,0.02
29.345,0.043393137,0.02
29.349,0.009993137,0.009993137
29.353,0.032093137,0.02
29.357,-0.006206863,-0.006206863
29.361,-0.045706863,-0.02
29.366,-0.012806863,-0.012806863
29.37,0.047393137,0.02
29.374,0.056393137,0.02
29.378,-0.000806863,-0.000806863
29.382,0.020793137,0.02
29.387,-0.018706863,-0.018706863
29.391,-0.001406863,-0.001406863
29.395,0.001593137,0.001593137
29.399,-0.006806863,-0.006806863
29.403,0.005793137,0.005793137
29.408,0.026793137,0.02
29.412,-0.003206863,-0.003206863
29.416,0.006393137,0.006393137
29.42,-0.009206863,-0.009206863
29.424,-0.005606863,-0.005606863
29.429,-0.015106863,-0.015106863
29.433,-0.016306863,-0.016306863
29.437,0.002193137,0.002193137
29.441,-0.018106863,-0.018106863
29.445,-0.000806863,-0.000806863
29.45,-0.010406863,-0.010406863
29.454,0.003993137,0.003993137
29.458,0.001593137,0.001593137
29.462,0.010593137,0.010593137
29.466,0.009993137,0.009993137
29.471,0.015393137,0.015393137
29.475,0.012993137,0.012993137
29.479,-0.011606863,-0.011606863
29.483,-0.012806863,-0.012806863
29.487,0.012993137,0.012993137
29.492,0.035693137,0.02
29.496,0.006993137,0.006993137
29.5,0.007593137,0.007593137
29.504,0.005793137,0.005793137
29.508,0.006393137,0.006393137
29.513,0.012393137,0.012393137
29.517,0.009993137,0.009993137
29.521,0.018393137,0.018393137
29.525,0.026793137,0.02
29.529,-0.008606863,-0.008606863
29.534,-0.031906863,-0.02
29.538,-0.028306863,-0.02
29.542,-0.002006863,-0.002006863
29.546,0.016593137,0.016593137
29.55,-0.012806863,-0.012806863
29.555,-0.003806863,-0.003806863
29.559,-0.030706863,-0.02
29.563,-0.036106863,-0.02
29.567,-0.021706863,-0.02
29.571,-0.008606863,-0.008606863
29.576,-0.012806863,-0.012806863
29.58,0.016593137,0.016593137
29.584,0.015993137,0.015993137
29.588,-0.005006863,-0.005006863
29.592,0.014193137,0.014193137
29.597,0.008793137,0.008793137
29.601,0.017793137,0.017793137
29.605,0.011193137,0.011193137
29.609,0.005793137,0.005793137
29.613,-0.007406863,-0.007406863
29.618,0.017793137,0.017793137
29.622,0.007593137,0.007593137
29.626,-0.015106863,-0.015106863
29.63,-0.011606863,-0.011606863
29.634,0.002793137,0.002793137
29.639,-0.005606863,-0.005606863
29.643,0.025593137,0.02
29.647,0.001593137,0.001593137
29.651,-0.018106863,-0.018106863
29.655,-0.019906863,-0.019906863
29.66,0.006393137,0.006393137
29.664,0.021393137,0.02
29.668,-0.002006863,-0.002006863
29.672,0.009393137,0.009393137
29.676,-0.019906863,-0.019906863
29.681,-0.005606863,-0.005606863
29.685,0.009993137,0.009993137
29.689,0.032093137,0.02
29.693,0.001593137,0.001593137
29.697,0.005193137,0.005193137
29.702,0.020193137,0.02
29.706,-0.024706863,-0.02
29.71,-0.024706863,-0.02
29.714,-0.008606863,-0.008606863
29.718,0.012393137,0.012393137
29.723,0.056393137,0.02
29.727,0.026193137,0.02
29.731,-0.002006863,-0.002006863
29.735,-0.013306863,-0.013306863
29.739,0.005793137,0.005793137
29.744,-0.003806863,-0.003806863
29.748,-0.003206863,-0.003206863
29.752,-0.001406863,-0.001406863
29.756,0.030893137,0.02
29.761,-0.000806863,-0.000806863
29.765,0.015993137,0.015993137
29.769,-0.009806863,-0.009806863
29.773,-0.002006863,-0.002006863
29.777,0.005193137,0.005193137
29.782,0.002193137,0.002193137
29.786,-0.024106863,-0.02
29.79,-0.018106863,-0.018106863
29.794,0.005193137,0.005193137
29.798,-0.004406863,-0.004406863
29.803,0.006993137,0.006993137
29.807,0.001593137,0.001593137
29.811,-0.006206863,-0.006206863
29.815,0.004593137,0.004593137
29.819,0.017793137,0.017793137
29.824,-0.012206863,-0.012206863
29.828,-0.009206863,-0.009206863
29.832,-0.005006863,-0.005006863
29.836,0.017793137,0.017793137
29.84,0.022593137,0.02
29.845,0.010593137,0.010593137
29.849,-0.011006863,-0.011006863
29.853,0.003993137,0.003993137
29.857,-0.016306863,-0.016306863
29.861,0.008193137,0.008193137
29.866,0.014793137,0.014793137
29.87,-0.005606863,-0.005606863
29.874,0.004593137,0.004593137
29.878,0.000393137,0.000393137
29.882,-0.044506863,-0.02
29.887,0.003393137,0.003393137
29.891,0.023793137,0.02
29.895,0.060393137,0.02
29.899,0.026793137,0.02
29.903,0.030893137,0.02
29.908,-0.044506863,-0.02
29.912,-0.013306863,-0.013306863
29.916,-0.008606863,-0.008606863
29.92,-0.004406863,-0.004406863
29.924,-0.000206863,-0.000206863
29.929,0.017793137,0.017793137
29.933,-0.005606863,-0.005606863
29.937,0.003393137,0.003393137
29.941,-0.015706863,-0.015706863
29.945,-0.003206863,-0.003206863
29.95,-0.005006863,-0.005006863
29.954,0.007593137,0.007593137
29.958,0.000393137,0.000393137
29.962,-0.008006863,-0.008006863
29.966,0.000993137,0.000993137
29.971,0.001593137,0.001593137
29.975,-0.015106863,-0.015106863
29.979,-0.017506863,-0.017506863
29.983,0.021393137,0.02
29.987,0.012393137,0.012393137
29.992,0.019593137,0.019593137
29.996,-0.005606863,-0.005606863
30,-0.018106863,-0.018106863
30.004,-0.016906863,-0.016906863
30.008,0.017793137,0.017793137
30.013,0.011193137,0.011193137
30.017,0.014193137,0.014193137
30.021,0.002193137,0.002193137
30.025,-0.015106863,-0.015106863
30.029,0.004593137,0.004593137
30.034,-0.002606863,-0.002606863
30.038,0.026793137,0.02
30.042,-0.002006863,-0.002006863
30.046,0.034493137,0.02
30.05,0.025593137,0.02
30.055,-0.009206863,-0.009206863
30.059,-0.006806863,-0.006806863
30.063,-0.004406863,-0.004406863
30.067,0.021393137,0.02
30.071,0.008793137,0.008793137
30.076,0.003393137,0.003393137
30.08,-0.016306863,-0.016306863
30.084,-0.028306863,-0.02
30.088,-0.024706863,-0.02
30.092,-0.012206863,-0.012206863
30.097,-0.020506863,-0.02
30.101,0.012993137,0.012993137
30.105,0.012993137,0.012993137
30.109,-0.001406863,-0.001406863
30.113,0.020793137,0.02
30.118,-0.006806863,-0.006806863
30.122,0.008793137,0.008793137
30.126,0.024393137,0.02
30.13,0.021393137,0.02
30.134,-0.015106863,-0.015106863
30.139,-0.009806863,-0.009806863
30.143,0.002793137,0.002793137
30.147,-0.024106863,-0.02
30.151,-0.016906863,-0.016906863
30.155,0.010593137,0.010593137
30.16,0.011793137,0.011793137
30.164,0.005193137,0.005193137
30.168,0.014193137,0.014193137
30.172,0.011193137,0.011193137
30.176,-0.019906863,-0.019906863
30.181,-0.003206863,-0.003206863
30.185,0.021393137,0.02
30.189,-0.002006863,-0.002006863
30.193,0.014793137,0.014793137
30.197,-0.016306863,-0.016306863
30.202,-0.022306863,-0.02
30.206,-0.011606863,-0.011606863
30.21,0.017193137,0.017193137
30.214,0.011793137,0.011793137
30.218,-0.009806863,-0.009806863
30.223,0.017793137,0.017793137
30.227,0.018993137,0.018993137
30.231,-0.025906863,-0.02
30.235,0.002793137,0.002793137
30.239,0.030293137,0.02
30.244,0.061393137,0.02
30.248,0.032093137,0.02
30.252,0.020193137,0.02
30.256,-0.018106863,-0.018106863
30.261,-0.003806863,-0.003806863
30.265,-0.002606863,-0.002606863
30.269,-0.013306863,-0.013306863
30.273,0.006393137,0.006393137
30.277,0.040393137,0.02
30.282,0.007593137,0.007593137
30.286,0.009993137,0.009993137
30.29,0.010593137,0.010593137
30.294,-0.005006863,-0.005006863
30.298,-0.004406863,-0.004406863
30.303,0.018993137,0.018993137
30.307,0.004593137,0.004593137
30.311,-0.009206863,-0.009206863
30.315,0.022593137,0.02
30.319,0.027393137,0.02
30.324,-0.012206863,-0.012206863
30.328,-0.009206863,-0.009206863
30.332,0.006993137,0.006993137
30.336,0.011793137,0.011793137
30.34,0.024393137,0.02
30.345,0.008193137,0.008193137
30.349,-0.013306863,-0.013306863
30.353,-0.003206863,-0.003206863
30.357,0.030893137,0.02
30.361,0.031493137,0.02
30.366,0.005793137,0.005793137
30.37,-0.005606863,-0.005606863
30.374,-0.017506863,-0.017506863
30.378,-0.018106863,-0.018106863
30.382,-0.006206863,-0.006206863
30.387,0.026193137,0.02
30.391,-0.008006863,-0.008006863
30.395,-0.014506863,-0.014506863
30.399,-0.005006863,-0.005006863
30.403,-0.039706863,-0.02
30.408,-0.028306863,-0.02
30.412,-0.001406863,-0.001406863
30.416,0.026793137,0.02
30.42,0.035693137,0.02
30.424,0.012993137,0.012993137
30.429,0.008193137,0.008193137
30.433,-0.019306863,-0.019306863
30.437,-0.021106863,-0.02
30.441,-0.013306863,-0.013306863
30.445,-0.010406863,-0.010406863
30.45,-0.008006863,-0.008006863
30.454,0.015993137,0.015993137
30.458,-0.012206863,-0.012206863
30.462,0.026193137,0.02
30.466,0.004593137,0.004593137
30.471,-0.005606863,-0.005606863
30.475,0.002793137,0.002793137
30.479,0.008193137,0.008193137
30.483,0.002793137,0.002793137
30.487,0.010593137,0.010593137
30.492,0.008793137,0.008793137
30.496,-0.013906863,-0.013906863
30.5,-0.031906863,-0.02
30.504,-0.002006863,-0.002006863
30.508,-0.009806863,-0.009806863
30.513,0.009993137,0.009993137
30.517,0.011793137,0.011793137
30.521,0.001593137,0.001593137
30.525,-0.003206863,-0.003206863
30.529,0.012393137,0.012393137
30.534,0.024393137,0.02
30.538,0.010593137,0.010593137
30.542,0.035093137,0.02
30.546,-0.008006863,-0.008006863
30.55,-0.011006863,-0.011006863
30.555,-0.002606863,-0.002606863
30.559,0.008193137,0.008193137
30.563,-0.002006863,-0.002006863
30.567,-0.002606863,-0.002606863
30.571,-0.004406863,-0.004406863
30.576,-0.015106863,-0.015106863
30.58,-0.045706863,-0.02
30.584,-0.014506863,-0.014506863
30.588,-0.013906863,-0.013906863
30.592,0.038393137,0.02
30.597,0.009393137,0.009393137
30.601,0.020793137,0.02
30.605,-0.015706863,-0.015706863
30.609,-0.020506863,-0.02
30.613,-0.016906863,-0.016906863
30.618,-0.000206863,-0.000206863
30.622,0.003993137,0.003993137
30.626,0.022593137,0.02
30.63,0.021393137,0.02
30.634,0.008193137,0.008193137
30.639,0.010593137,0.010593137
30.643,0.001593137,0.001593137
30.647,-0.012806863,-0.012806863
30.651,0.008193137,0.008193137
30.655,0.003993137,0.003993137
30.66,0.009393137,0.009393137
30.664,0.022593137,0.02
30.668,0.018393137,0.018393137
30.672,0.018993137,0.018993137
30.676,-0.005606863,-0.005606863
30.681,0.005193137,0.005193137
30.685,0.003393137,0.003393137
30.689,0.013593137,0.013593137
30.693,0.000393137,0.000393137
30.697,-0.030706863,-0.02
30.702,-0.027706863,-0.02
30.706,0.012993137,0.012993137
30.71,0.007593137,0.007593137
30.714,-0.015706863,-0.015706863
30.718,0.013593137,0.013593137
30.723,-0.002606863,-0.002606863
30.727,-0.016306863,-0.016306863
30.731,-0.000806863,-0.000806863
30.735,0.005193137,0.005193137
30.739,-0.003206863,-0.003206863
30.744,-0.004406863,-0.004406863
30.748,-0.006806863,-0.006806863
30.752,-0.025906863,-0.02
30.756,-0.008606863,-0.008606863
30.761,0.003993137,0.003993137
30.765,0.010593137,0.010593137
30.769,0.023193137,0.02
30.773,0.026793137,0.02
30.777,-0.008006863,-0.008006863
30.782,-0.016906863,-0.016906863
30.786,-0.006806863,-0.006806863
30.79,0.014193137,0.014193137
30.794,0.000393137,0.000393137
30.798,0.000993137,0.000993137
30.803,0.023793137,0.02
30.807,-0.022906863,-0.02
30.811,0.029693137,0.02
30.815,-0.013306863,-0.013306863
30.819,-0.013306863,-0.013306863
30.824,0.009393137,0.009393137
30.828,-0.001406863,-0.001406863
30.832,-0.006206863,-0.006206863
30.836,-0.000806863,-0.000806863
30.84,0.023193137,0.02
30.845,-0.018106863,-0.018106863
30.849,-0.033106863,-0.02
30.853,0.009393137,0.009393137
30.857,0.016593137,0.016593137
30.861,0.017193137,0.017193137
30.866,0.003993137,0.003993137
30.87,0.005193137,0.005193137
30.874,-0.019306863,-0.019306863
30.878,-0.001406863,-0.001406863
30.882,-0.005006863,-0.005006863
30.887,0.004593137,0.004593137
30.891,0.009393137,0.009393137
30.895,0.001593137,0.001593137
30.899,-0.000806863,-0.000806863
30.903,0.012393137,0.012393137
30.908,0.031493137,0.02
30.912,0.014193137,0.014193137
30.916,-0.002606863,-0.002606863
30.92,0.013593137,0.013593137
30.924,-0.024106863,-0.02
30.929,-0.046906863,-0.02
30.933,-0.016306863,-0.016306863
30.937,-0.000206863,-0.000206863
30.941,0.049393137,0.02
30.945,0.003393137,0.003393137
30.95,0.021393137,0.02
30.954,-0.052906863,-0.02
30.958,-0.021106863,-0.02
30.962,-0.013306863,-0.013306863
30.966,0.025593137,0.02
30.971,0.002793137,0.002793137
30.975,0.018393137,0.018393137
30.979,-0.013306863,-0.013306863
30.983,0.014193137,0.014193137
30.987,0.011793137,0.011793137
30.992,0.012393137,0.012393137
30.996,0.008193137,0.008193137
31,-0.000206863,-0.000206863
31.004,0.010593137,0.010593137
31.008,0.017193137,0.017193137
31.013,0.017793137,0.017793137
31.017,0.004593137,0.004593137
31.021,-0.013306863,-0.013306863
31.025,-0.021106863,-0.02
31.029,0.011793137,0.011793137
31.034,-0.002006863,-0.002006863
31.038,0.002193137,0.002193137
31.042,0.012993137,0.012993137
31.046,-0.018106863,-0.018106863
31.05,0.003993137,0.003993137
31.055,0.003993137,0.003993137
31.059,0.023193137,0.02
31.063,0.008193137,0.008193137
31.067,-0.000806863,-0.000806863
31.071,-0.005006863,-0.005006863
31.076,-0.012206863,-0.012206863
31.08,-0.009806863,-0.009806863
31.084,0.028493137,0.02
31.088,0.006993137,0.006993137
31.092,-0.012806863,-0.012806863
31.097,0.014193137,0.014193137
31.101,-0.003206863,-0.003206863
31.105,-0.029506863,-0.02
31.109,0.000393137,0.000393137
31.113,0.024393137,0.02
31.118,0.055393137,0.02
31.122,0.008793137,0.008793137
31.126,0.005793137,0.005793137
31.13,-0.034306863,-0.02
31.134,-0.021706863,-0.02
31.139,-0.011006863,-0.011006863
31.143,-0.000206863,-0.000206863
31.147,-0.003806863,-0.003806863
31.151,0.026793137,0.02
31.155,0.007593137,0.007593137
31.16,0.032693137,0.02
31.164,0.015993137,0.015993137
31.168,-0.000206863,-0.000206863
31.172,-0.002006863,-0.002006863
31.176,0.027393137,0.02
31.181,-0.011606863,-0.011606863
31.185,-0.028306863,-0.02
31.189,-0.010406863,-0.010406863
31.193,-0.005006863,-0.005006863
31.197,-0.020506863,-0.02
